Date,Year,Month Number,Month,Month Year,Quarter,Year-Month,Day,Weekday,Weekday Number
2020-07-16,2020,7,Jul,Jul 2020,Q3,2020-07,16,Thu,4
2020-07-17,2020,7,Jul,Jul 2020,Q3,2020-07,17,Fri,5
2020-07-18,2020,7,Jul,Jul 2020,Q3,2020-07,18,Sat,6
2020-07-19,2020,7,Jul,Jul 2020,Q3,2020-07,19,Sun,7
2020-07-20,2020,7,Jul,Jul 2020,Q3,2020-07,20,Mon,1
2020-07-21,2020,7,Jul,Jul 2020,Q3,2020-07,21,Tue,2
2020-07-22,2020,7,Jul,Jul 2020,Q3,2020-07,22,Wed,3
2020-07-23,2020,7,Jul,Jul 2020,Q3,2020-07,23,Thu,4
2020-07-24,2020,7,Jul,Jul 2020,Q3,2020-07,24,Fri,5
2020-07-25,2020,7,Jul,Jul 2020,Q3,2020-07,25,Sat,6
2020-07-26,2020,7,Jul,Jul 2020,Q3,2020-07,26,Sun,7
2020-07-27,2020,7,Jul,Jul 2020,Q3,2020-07,27,Mon,1
2020-07-28,2020,7,Jul,Jul 2020,Q3,2020-07,28,Tue,2
2020-07-29,2020,7,Jul,Jul 2020,Q3,2020-07,29,Wed,3
2020-07-30,2020,7,Jul,Jul 2020,Q3,2020-07,30,Thu,4
2020-07-31,2020,7,Jul,Jul 2020,Q3,2020-07,31,Fri,5
2020-08-01,2020,8,Aug,Aug 2020,Q3,2020-08,1,Sat,6
2020-08-02,2020,8,Aug,Aug 2020,Q3,2020-08,2,Sun,7
2020-08-03,2020,8,Aug,Aug 2020,Q3,2020-08,3,Mon,1
2020-08-04,2020,8,Aug,Aug 2020,Q3,2020-08,4,Tue,2
2020-08-05,2020,8,Aug,Aug 2020,Q3,2020-08,5,Wed,3
2020-08-06,2020,8,Aug,Aug 2020,Q3,2020-08,6,Thu,4
2020-08-07,2020,8,Aug,Aug 2020,Q3,2020-08,7,Fri,5
2020-08-08,2020,8,Aug,Aug 2020,Q3,2020-08,8,Sat,6
2020-08-09,2020,8,Aug,Aug 2020,Q3,2020-08,9,Sun,7
2020-08-10,2020,8,Aug,Aug 2020,Q3,2020-08,10,Mon,1
2020-08-11,2020,8,Aug,Aug 2020,Q3,2020-08,11,Tue,2
2020-08-12,2020,8,Aug,Aug 2020,Q3,2020-08,12,Wed,3
2020-08-13,2020,8,Aug,Aug 2020,Q3,2020-08,13,Thu,4
2020-08-14,2020,8,Aug,Aug 2020,Q3,2020-08,14,Fri,5
2020-08-15,2020,8,Aug,Aug 2020,Q3,2020-08,15,Sat,6
2020-08-16,2020,8,Aug,Aug 2020,Q3,2020-08,16,Sun,7
2020-08-17,2020,8,Aug,Aug 2020,Q3,2020-08,17,Mon,1
2020-08-18,2020,8,Aug,Aug 2020,Q3,2020-08,18,Tue,2
2020-08-19,2020,8,Aug,Aug 2020,Q3,2020-08,19,Wed,3
2020-08-20,2020,8,Aug,Aug 2020,Q3,2020-08,20,Thu,4
2020-08-21,2020,8,Aug,Aug 2020,Q3,2020-08,21,Fri,5
2020-08-22,2020,8,Aug,Aug 2020,Q3,2020-08,22,Sat,6
2020-08-23,2020,8,Aug,Aug 2020,Q3,2020-08,23,Sun,7
2020-08-24,2020,8,Aug,Aug 2020,Q3,2020-08,24,Mon,1
2020-08-25,2020,8,Aug,Aug 2020,Q3,2020-08,25,Tue,2
2020-08-26,2020,8,Aug,Aug 2020,Q3,2020-08,26,Wed,3
2020-08-27,2020,8,Aug,Aug 2020,Q3,2020-08,27,Thu,4
2020-08-28,2020,8,Aug,Aug 2020,Q3,2020-08,28,Fri,5
2020-08-29,2020,8,Aug,Aug 2020,Q3,2020-08,29,Sat,6
2020-08-30,2020,8,Aug,Aug 2020,Q3,2020-08,30,Sun,7
2020-08-31,2020,8,Aug,Aug 2020,Q3,2020-08,31,Mon,1
2020-09-01,2020,9,Sep,Sep 2020,Q3,2020-09,1,Tue,2
2020-09-02,2020,9,Sep,Sep 2020,Q3,2020-09,2,Wed,3
2020-09-03,2020,9,Sep,Sep 2020,Q3,2020-09,3,Thu,4
2020-09-04,2020,9,Sep,Sep 2020,Q3,2020-09,4,Fri,5
2020-09-05,2020,9,Sep,Sep 2020,Q3,2020-09,5,Sat,6
2020-09-06,2020,9,Sep,Sep 2020,Q3,2020-09,6,Sun,7
2020-09-07,2020,9,Sep,Sep 2020,Q3,2020-09,7,Mon,1
2020-09-08,2020,9,Sep,Sep 2020,Q3,2020-09,8,Tue,2
2020-09-09,2020,9,Sep,Sep 2020,Q3,2020-09,9,Wed,3
2020-09-10,2020,9,Sep,Sep 2020,Q3,2020-09,10,Thu,4
2020-09-11,2020,9,Sep,Sep 2020,Q3,2020-09,11,Fri,5
2020-09-12,2020,9,Sep,Sep 2020,Q3,2020-09,12,Sat,6
2020-09-13,2020,9,Sep,Sep 2020,Q3,2020-09,13,Sun,7
2020-09-14,2020,9,Sep,Sep 2020,Q3,2020-09,14,Mon,1
2020-09-15,2020,9,Sep,Sep 2020,Q3,2020-09,15,Tue,2
2020-09-16,2020,9,Sep,Sep 2020,Q3,2020-09,16,Wed,3
2020-09-17,2020,9,Sep,Sep 2020,Q3,2020-09,17,Thu,4
2020-09-18,2020,9,Sep,Sep 2020,Q3,2020-09,18,Fri,5
2020-09-19,2020,9,Sep,Sep 2020,Q3,2020-09,19,Sat,6
2020-09-20,2020,9,Sep,Sep 2020,Q3,2020-09,20,Sun,7
2020-09-21,2020,9,Sep,Sep 2020,Q3,2020-09,21,Mon,1
2020-09-22,2020,9,Sep,Sep 2020,Q3,2020-09,22,Tue,2
2020-09-23,2020,9,Sep,Sep 2020,Q3,2020-09,23,Wed,3
2020-09-24,2020,9,Sep,Sep 2020,Q3,2020-09,24,Thu,4
2020-09-25,2020,9,Sep,Sep 2020,Q3,2020-09,25,Fri,5
2020-09-26,2020,9,Sep,Sep 2020,Q3,2020-09,26,Sat,6
2020-09-27,2020,9,Sep,Sep 2020,Q3,2020-09,27,Sun,7
2020-09-28,2020,9,Sep,Sep 2020,Q3,2020-09,28,Mon,1
2020-09-29,2020,9,Sep,Sep 2020,Q3,2020-09,29,Tue,2
2020-09-30,2020,9,Sep,Sep 2020,Q3,2020-09,30,Wed,3
2020-10-01,2020,10,Oct,Oct 2020,Q4,2020-10,1,Thu,4
2020-10-02,2020,10,Oct,Oct 2020,Q4,2020-10,2,Fri,5
2020-10-03,2020,10,Oct,Oct 2020,Q4,2020-10,3,Sat,6
2020-10-04,2020,10,Oct,Oct 2020,Q4,2020-10,4,Sun,7
2020-10-05,2020,10,Oct,Oct 2020,Q4,2020-10,5,Mon,1
2020-10-06,2020,10,Oct,Oct 2020,Q4,2020-10,6,Tue,2
2020-10-07,2020,10,Oct,Oct 2020,Q4,2020-10,7,Wed,3
2020-10-08,2020,10,Oct,Oct 2020,Q4,2020-10,8,Thu,4
2020-10-09,2020,10,Oct,Oct 2020,Q4,2020-10,9,Fri,5
2020-10-10,2020,10,Oct,Oct 2020,Q4,2020-10,10,Sat,6
2020-10-11,2020,10,Oct,Oct 2020,Q4,2020-10,11,Sun,7
2020-10-12,2020,10,Oct,Oct 2020,Q4,2020-10,12,Mon,1
2020-10-13,2020,10,Oct,Oct 2020,Q4,2020-10,13,Tue,2
2020-10-14,2020,10,Oct,Oct 2020,Q4,2020-10,14,Wed,3
2020-10-15,2020,10,Oct,Oct 2020,Q4,2020-10,15,Thu,4
2020-10-16,2020,10,Oct,Oct 2020,Q4,2020-10,16,Fri,5
2020-10-17,2020,10,Oct,Oct 2020,Q4,2020-10,17,Sat,6
2020-10-18,2020,10,Oct,Oct 2020,Q4,2020-10,18,Sun,7
2020-10-19,2020,10,Oct,Oct 2020,Q4,2020-10,19,Mon,1
2020-10-20,2020,10,Oct,Oct 2020,Q4,2020-10,20,Tue,2
2020-10-21,2020,10,Oct,Oct 2020,Q4,2020-10,21,Wed,3
2020-10-22,2020,10,Oct,Oct 2020,Q4,2020-10,22,Thu,4
2020-10-23,2020,10,Oct,Oct 2020,Q4,2020-10,23,Fri,5
2020-10-24,2020,10,Oct,Oct 2020,Q4,2020-10,24,Sat,6
2020-10-25,2020,10,Oct,Oct 2020,Q4,2020-10,25,Sun,7
2020-10-26,2020,10,Oct,Oct 2020,Q4,2020-10,26,Mon,1
2020-10-27,2020,10,Oct,Oct 2020,Q4,2020-10,27,Tue,2
2020-10-28,2020,10,Oct,Oct 2020,Q4,2020-10,28,Wed,3
2020-10-29,2020,10,Oct,Oct 2020,Q4,2020-10,29,Thu,4
2020-10-30,2020,10,Oct,Oct 2020,Q4,2020-10,30,Fri,5
2020-10-31,2020,10,Oct,Oct 2020,Q4,2020-10,31,Sat,6
2020-11-01,2020,11,Nov,Nov 2020,Q4,2020-11,1,Sun,7
2020-11-02,2020,11,Nov,Nov 2020,Q4,2020-11,2,Mon,1
2020-11-03,2020,11,Nov,Nov 2020,Q4,2020-11,3,Tue,2
2020-11-04,2020,11,Nov,Nov 2020,Q4,2020-11,4,Wed,3
2020-11-05,2020,11,Nov,Nov 2020,Q4,2020-11,5,Thu,4
2020-11-06,2020,11,Nov,Nov 2020,Q4,2020-11,6,Fri,5
2020-11-07,2020,11,Nov,Nov 2020,Q4,2020-11,7,Sat,6
2020-11-08,2020,11,Nov,Nov 2020,Q4,2020-11,8,Sun,7
2020-11-09,2020,11,Nov,Nov 2020,Q4,2020-11,9,Mon,1
2020-11-10,2020,11,Nov,Nov 2020,Q4,2020-11,10,Tue,2
2020-11-11,2020,11,Nov,Nov 2020,Q4,2020-11,11,Wed,3
2020-11-12,2020,11,Nov,Nov 2020,Q4,2020-11,12,Thu,4
2020-11-13,2020,11,Nov,Nov 2020,Q4,2020-11,13,Fri,5
2020-11-14,2020,11,Nov,Nov 2020,Q4,2020-11,14,Sat,6
2020-11-15,2020,11,Nov,Nov 2020,Q4,2020-11,15,Sun,7
2020-11-16,2020,11,Nov,Nov 2020,Q4,2020-11,16,Mon,1
2020-11-17,2020,11,Nov,Nov 2020,Q4,2020-11,17,Tue,2
2020-11-18,2020,11,Nov,Nov 2020,Q4,2020-11,18,Wed,3
2020-11-19,2020,11,Nov,Nov 2020,Q4,2020-11,19,Thu,4
2020-11-20,2020,11,Nov,Nov 2020,Q4,2020-11,20,Fri,5
2020-11-21,2020,11,Nov,Nov 2020,Q4,2020-11,21,Sat,6
2020-11-22,2020,11,Nov,Nov 2020,Q4,2020-11,22,Sun,7
2020-11-23,2020,11,Nov,Nov 2020,Q4,2020-11,23,Mon,1
2020-11-24,2020,11,Nov,Nov 2020,Q4,2020-11,24,Tue,2
2020-11-25,2020,11,Nov,Nov 2020,Q4,2020-11,25,Wed,3
2020-11-26,2020,11,Nov,Nov 2020,Q4,2020-11,26,Thu,4
2020-11-27,2020,11,Nov,Nov 2020,Q4,2020-11,27,Fri,5
2020-11-28,2020,11,Nov,Nov 2020,Q4,2020-11,28,Sat,6
2020-11-29,2020,11,Nov,Nov 2020,Q4,2020-11,29,Sun,7
2020-11-30,2020,11,Nov,Nov 2020,Q4,2020-11,30,Mon,1
2020-12-01,2020,12,Dec,Dec 2020,Q4,2020-12,1,Tue,2
2020-12-02,2020,12,Dec,Dec 2020,Q4,2020-12,2,Wed,3
2020-12-03,2020,12,Dec,Dec 2020,Q4,2020-12,3,Thu,4
2020-12-04,2020,12,Dec,Dec 2020,Q4,2020-12,4,Fri,5
2020-12-05,2020,12,Dec,Dec 2020,Q4,2020-12,5,Sat,6
2020-12-06,2020,12,Dec,Dec 2020,Q4,2020-12,6,Sun,7
2020-12-07,2020,12,Dec,Dec 2020,Q4,2020-12,7,Mon,1
2020-12-08,2020,12,Dec,Dec 2020,Q4,2020-12,8,Tue,2
2020-12-09,2020,12,Dec,Dec 2020,Q4,2020-12,9,Wed,3
2020-12-10,2020,12,Dec,Dec 2020,Q4,2020-12,10,Thu,4
2020-12-11,2020,12,Dec,Dec 2020,Q4,2020-12,11,Fri,5
2020-12-12,2020,12,Dec,Dec 2020,Q4,2020-12,12,Sat,6
2020-12-13,2020,12,Dec,Dec 2020,Q4,2020-12,13,Sun,7
2020-12-14,2020,12,Dec,Dec 2020,Q4,2020-12,14,Mon,1
2020-12-15,2020,12,Dec,Dec 2020,Q4,2020-12,15,Tue,2
2020-12-16,2020,12,Dec,Dec 2020,Q4,2020-12,16,Wed,3
2020-12-17,2020,12,Dec,Dec 2020,Q4,2020-12,17,Thu,4
2020-12-18,2020,12,Dec,Dec 2020,Q4,2020-12,18,Fri,5
2020-12-19,2020,12,Dec,Dec 2020,Q4,2020-12,19,Sat,6
2020-12-20,2020,12,Dec,Dec 2020,Q4,2020-12,20,Sun,7
2020-12-21,2020,12,Dec,Dec 2020,Q4,2020-12,21,Mon,1
2020-12-22,2020,12,Dec,Dec 2020,Q4,2020-12,22,Tue,2
2020-12-23,2020,12,Dec,Dec 2020,Q4,2020-12,23,Wed,3
2020-12-24,2020,12,Dec,Dec 2020,Q4,2020-12,24,Thu,4
2020-12-25,2020,12,Dec,Dec 2020,Q4,2020-12,25,Fri,5
2020-12-26,2020,12,Dec,Dec 2020,Q4,2020-12,26,Sat,6
2020-12-27,2020,12,Dec,Dec 2020,Q4,2020-12,27,Sun,7
2020-12-28,2020,12,Dec,Dec 2020,Q4,2020-12,28,Mon,1
2020-12-29,2020,12,Dec,Dec 2020,Q4,2020-12,29,Tue,2
2020-12-30,2020,12,Dec,Dec 2020,Q4,2020-12,30,Wed,3
2020-12-31,2020,12,Dec,Dec 2020,Q4,2020-12,31,Thu,4
2021-01-01,2021,1,Jan,Jan 2021,Q1,2021-01,1,Fri,5
2021-01-02,2021,1,Jan,Jan 2021,Q1,2021-01,2,Sat,6
2021-01-03,2021,1,Jan,Jan 2021,Q1,2021-01,3,Sun,7
2021-01-04,2021,1,Jan,Jan 2021,Q1,2021-01,4,Mon,1
2021-01-05,2021,1,Jan,Jan 2021,Q1,2021-01,5,Tue,2
2021-01-06,2021,1,Jan,Jan 2021,Q1,2021-01,6,Wed,3
2021-01-07,2021,1,Jan,Jan 2021,Q1,2021-01,7,Thu,4
2021-01-08,2021,1,Jan,Jan 2021,Q1,2021-01,8,Fri,5
2021-01-09,2021,1,Jan,Jan 2021,Q1,2021-01,9,Sat,6
2021-01-10,2021,1,Jan,Jan 2021,Q1,2021-01,10,Sun,7
2021-01-11,2021,1,Jan,Jan 2021,Q1,2021-01,11,Mon,1
2021-01-12,2021,1,Jan,Jan 2021,Q1,2021-01,12,Tue,2
2021-01-13,2021,1,Jan,Jan 2021,Q1,2021-01,13,Wed,3
2021-01-14,2021,1,Jan,Jan 2021,Q1,2021-01,14,Thu,4
2021-01-15,2021,1,Jan,Jan 2021,Q1,2021-01,15,Fri,5
2021-01-16,2021,1,Jan,Jan 2021,Q1,2021-01,16,Sat,6
2021-01-17,2021,1,Jan,Jan 2021,Q1,2021-01,17,Sun,7
2021-01-18,2021,1,Jan,Jan 2021,Q1,2021-01,18,Mon,1
2021-01-19,2021,1,Jan,Jan 2021,Q1,2021-01,19,Tue,2
2021-01-20,2021,1,Jan,Jan 2021,Q1,2021-01,20,Wed,3
2021-01-21,2021,1,Jan,Jan 2021,Q1,2021-01,21,Thu,4
2021-01-22,2021,1,Jan,Jan 2021,Q1,2021-01,22,Fri,5
2021-01-23,2021,1,Jan,Jan 2021,Q1,2021-01,23,Sat,6
2021-01-24,2021,1,Jan,Jan 2021,Q1,2021-01,24,Sun,7
2021-01-25,2021,1,Jan,Jan 2021,Q1,2021-01,25,Mon,1
2021-01-26,2021,1,Jan,Jan 2021,Q1,2021-01,26,Tue,2
2021-01-27,2021,1,Jan,Jan 2021,Q1,2021-01,27,Wed,3
2021-01-28,2021,1,Jan,Jan 2021,Q1,2021-01,28,Thu,4
2021-01-29,2021,1,Jan,Jan 2021,Q1,2021-01,29,Fri,5
2021-01-30,2021,1,Jan,Jan 2021,Q1,2021-01,30,Sat,6
2021-01-31,2021,1,Jan,Jan 2021,Q1,2021-01,31,Sun,7
2021-02-01,2021,2,Feb,Feb 2021,Q1,2021-02,1,Mon,1
2021-02-02,2021,2,Feb,Feb 2021,Q1,2021-02,2,Tue,2
2021-02-03,2021,2,Feb,Feb 2021,Q1,2021-02,3,Wed,3
2021-02-04,2021,2,Feb,Feb 2021,Q1,2021-02,4,Thu,4
2021-02-05,2021,2,Feb,Feb 2021,Q1,2021-02,5,Fri,5
2021-02-06,2021,2,Feb,Feb 2021,Q1,2021-02,6,Sat,6
2021-02-07,2021,2,Feb,Feb 2021,Q1,2021-02,7,Sun,7
2021-02-08,2021,2,Feb,Feb 2021,Q1,2021-02,8,Mon,1
2021-02-09,2021,2,Feb,Feb 2021,Q1,2021-02,9,Tue,2
2021-02-10,2021,2,Feb,Feb 2021,Q1,2021-02,10,Wed,3
2021-02-11,2021,2,Feb,Feb 2021,Q1,2021-02,11,Thu,4
2021-02-12,2021,2,Feb,Feb 2021,Q1,2021-02,12,Fri,5
2021-02-13,2021,2,Feb,Feb 2021,Q1,2021-02,13,Sat,6
2021-02-14,2021,2,Feb,Feb 2021,Q1,2021-02,14,Sun,7
2021-02-15,2021,2,Feb,Feb 2021,Q1,2021-02,15,Mon,1
2021-02-16,2021,2,Feb,Feb 2021,Q1,2021-02,16,Tue,2
2021-02-17,2021,2,Feb,Feb 2021,Q1,2021-02,17,Wed,3
2021-02-18,2021,2,Feb,Feb 2021,Q1,2021-02,18,Thu,4
2021-02-19,2021,2,Feb,Feb 2021,Q1,2021-02,19,Fri,5
2021-02-20,2021,2,Feb,Feb 2021,Q1,2021-02,20,Sat,6
2021-02-21,2021,2,Feb,Feb 2021,Q1,2021-02,21,Sun,7
2021-02-22,2021,2,Feb,Feb 2021,Q1,2021-02,22,Mon,1
2021-02-23,2021,2,Feb,Feb 2021,Q1,2021-02,23,Tue,2
2021-02-24,2021,2,Feb,Feb 2021,Q1,2021-02,24,Wed,3
2021-02-25,2021,2,Feb,Feb 2021,Q1,2021-02,25,Thu,4
2021-02-26,2021,2,Feb,Feb 2021,Q1,2021-02,26,Fri,5
2021-02-27,2021,2,Feb,Feb 2021,Q1,2021-02,27,Sat,6
2021-02-28,2021,2,Feb,Feb 2021,Q1,2021-02,28,Sun,7
2021-03-01,2021,3,Mar,Mar 2021,Q1,2021-03,1,Mon,1
2021-03-02,2021,3,Mar,Mar 2021,Q1,2021-03,2,Tue,2
2021-03-03,2021,3,Mar,Mar 2021,Q1,2021-03,3,Wed,3
2021-03-04,2021,3,Mar,Mar 2021,Q1,2021-03,4,Thu,4
2021-03-05,2021,3,Mar,Mar 2021,Q1,2021-03,5,Fri,5
2021-03-06,2021,3,Mar,Mar 2021,Q1,2021-03,6,Sat,6
2021-03-07,2021,3,Mar,Mar 2021,Q1,2021-03,7,Sun,7
2021-03-08,2021,3,Mar,Mar 2021,Q1,2021-03,8,Mon,1
2021-03-09,2021,3,Mar,Mar 2021,Q1,2021-03,9,Tue,2
2021-03-10,2021,3,Mar,Mar 2021,Q1,2021-03,10,Wed,3
2021-03-11,2021,3,Mar,Mar 2021,Q1,2021-03,11,Thu,4
2021-03-12,2021,3,Mar,Mar 2021,Q1,2021-03,12,Fri,5
2021-03-13,2021,3,Mar,Mar 2021,Q1,2021-03,13,Sat,6
2021-03-14,2021,3,Mar,Mar 2021,Q1,2021-03,14,Sun,7
2021-03-15,2021,3,Mar,Mar 2021,Q1,2021-03,15,Mon,1
2021-03-16,2021,3,Mar,Mar 2021,Q1,2021-03,16,Tue,2
2021-03-17,2021,3,Mar,Mar 2021,Q1,2021-03,17,Wed,3
2021-03-18,2021,3,Mar,Mar 2021,Q1,2021-03,18,Thu,4
2021-03-19,2021,3,Mar,Mar 2021,Q1,2021-03,19,Fri,5
2021-03-20,2021,3,Mar,Mar 2021,Q1,2021-03,20,Sat,6
2021-03-21,2021,3,Mar,Mar 2021,Q1,2021-03,21,Sun,7
2021-03-22,2021,3,Mar,Mar 2021,Q1,2021-03,22,Mon,1
2021-03-23,2021,3,Mar,Mar 2021,Q1,2021-03,23,Tue,2
2021-03-24,2021,3,Mar,Mar 2021,Q1,2021-03,24,Wed,3
2021-03-25,2021,3,Mar,Mar 2021,Q1,2021-03,25,Thu,4
2021-03-26,2021,3,Mar,Mar 2021,Q1,2021-03,26,Fri,5
2021-03-27,2021,3,Mar,Mar 2021,Q1,2021-03,27,Sat,6
2021-03-28,2021,3,Mar,Mar 2021,Q1,2021-03,28,Sun,7
2021-03-29,2021,3,Mar,Mar 2021,Q1,2021-03,29,Mon,1
2021-03-30,2021,3,Mar,Mar 2021,Q1,2021-03,30,Tue,2
2021-03-31,2021,3,Mar,Mar 2021,Q1,2021-03,31,Wed,3
2021-04-01,2021,4,Apr,Apr 2021,Q2,2021-04,1,Thu,4
2021-04-02,2021,4,Apr,Apr 2021,Q2,2021-04,2,Fri,5
2021-04-03,2021,4,Apr,Apr 2021,Q2,2021-04,3,Sat,6
2021-04-04,2021,4,Apr,Apr 2021,Q2,2021-04,4,Sun,7
2021-04-05,2021,4,Apr,Apr 2021,Q2,2021-04,5,Mon,1
2021-04-06,2021,4,Apr,Apr 2021,Q2,2021-04,6,Tue,2
2021-04-07,2021,4,Apr,Apr 2021,Q2,2021-04,7,Wed,3
2021-04-08,2021,4,Apr,Apr 2021,Q2,2021-04,8,Thu,4
2021-04-09,2021,4,Apr,Apr 2021,Q2,2021-04,9,Fri,5
2021-04-10,2021,4,Apr,Apr 2021,Q2,2021-04,10,Sat,6
2021-04-11,2021,4,Apr,Apr 2021,Q2,2021-04,11,Sun,7
2021-04-12,2021,4,Apr,Apr 2021,Q2,2021-04,12,Mon,1
2021-04-13,2021,4,Apr,Apr 2021,Q2,2021-04,13,Tue,2
2021-04-14,2021,4,Apr,Apr 2021,Q2,2021-04,14,Wed,3
2021-04-15,2021,4,Apr,Apr 2021,Q2,2021-04,15,Thu,4
2021-04-16,2021,4,Apr,Apr 2021,Q2,2021-04,16,Fri,5
2021-04-17,2021,4,Apr,Apr 2021,Q2,2021-04,17,Sat,6
2021-04-18,2021,4,Apr,Apr 2021,Q2,2021-04,18,Sun,7
2021-04-19,2021,4,Apr,Apr 2021,Q2,2021-04,19,Mon,1
2021-04-20,2021,4,Apr,Apr 2021,Q2,2021-04,20,Tue,2
2021-04-21,2021,4,Apr,Apr 2021,Q2,2021-04,21,Wed,3
2021-04-22,2021,4,Apr,Apr 2021,Q2,2021-04,22,Thu,4
2021-04-23,2021,4,Apr,Apr 2021,Q2,2021-04,23,Fri,5
2021-04-24,2021,4,Apr,Apr 2021,Q2,2021-04,24,Sat,6
2021-04-25,2021,4,Apr,Apr 2021,Q2,2021-04,25,Sun,7
2021-04-26,2021,4,Apr,Apr 2021,Q2,2021-04,26,Mon,1
2021-04-27,2021,4,Apr,Apr 2021,Q2,2021-04,27,Tue,2
2021-04-28,2021,4,Apr,Apr 2021,Q2,2021-04,28,Wed,3
2021-04-29,2021,4,Apr,Apr 2021,Q2,2021-04,29,Thu,4
2021-04-30,2021,4,Apr,Apr 2021,Q2,2021-04,30,Fri,5
2021-05-01,2021,5,May,May 2021,Q2,2021-05,1,Sat,6
2021-05-02,2021,5,May,May 2021,Q2,2021-05,2,Sun,7
2021-05-03,2021,5,May,May 2021,Q2,2021-05,3,Mon,1
2021-05-04,2021,5,May,May 2021,Q2,2021-05,4,Tue,2
2021-05-05,2021,5,May,May 2021,Q2,2021-05,5,Wed,3
2021-05-06,2021,5,May,May 2021,Q2,2021-05,6,Thu,4
2021-05-07,2021,5,May,May 2021,Q2,2021-05,7,Fri,5
2021-05-08,2021,5,May,May 2021,Q2,2021-05,8,Sat,6
2021-05-09,2021,5,May,May 2021,Q2,2021-05,9,Sun,7
2021-05-10,2021,5,May,May 2021,Q2,2021-05,10,Mon,1
2021-05-11,2021,5,May,May 2021,Q2,2021-05,11,Tue,2
2021-05-12,2021,5,May,May 2021,Q2,2021-05,12,Wed,3
2021-05-13,2021,5,May,May 2021,Q2,2021-05,13,Thu,4
2021-05-14,2021,5,May,May 2021,Q2,2021-05,14,Fri,5
2021-05-15,2021,5,May,May 2021,Q2,2021-05,15,Sat,6
2021-05-16,2021,5,May,May 2021,Q2,2021-05,16,Sun,7
2021-05-17,2021,5,May,May 2021,Q2,2021-05,17,Mon,1
2021-05-18,2021,5,May,May 2021,Q2,2021-05,18,Tue,2
2021-05-19,2021,5,May,May 2021,Q2,2021-05,19,Wed,3
2021-05-20,2021,5,May,May 2021,Q2,2021-05,20,Thu,4
2021-05-21,2021,5,May,May 2021,Q2,2021-05,21,Fri,5
2021-05-22,2021,5,May,May 2021,Q2,2021-05,22,Sat,6
2021-05-23,2021,5,May,May 2021,Q2,2021-05,23,Sun,7
2021-05-24,2021,5,May,May 2021,Q2,2021-05,24,Mon,1
2021-05-25,2021,5,May,May 2021,Q2,2021-05,25,Tue,2
2021-05-26,2021,5,May,May 2021,Q2,2021-05,26,Wed,3
2021-05-27,2021,5,May,May 2021,Q2,2021-05,27,Thu,4
2021-05-28,2021,5,May,May 2021,Q2,2021-05,28,Fri,5
2021-05-29,2021,5,May,May 2021,Q2,2021-05,29,Sat,6
2021-05-30,2021,5,May,May 2021,Q2,2021-05,30,Sun,7
2021-05-31,2021,5,May,May 2021,Q2,2021-05,31,Mon,1
2021-06-01,2021,6,Jun,Jun 2021,Q2,2021-06,1,Tue,2
2021-06-02,2021,6,Jun,Jun 2021,Q2,2021-06,2,Wed,3
2021-06-03,2021,6,Jun,Jun 2021,Q2,2021-06,3,Thu,4
2021-06-04,2021,6,Jun,Jun 2021,Q2,2021-06,4,Fri,5
2021-06-05,2021,6,Jun,Jun 2021,Q2,2021-06,5,Sat,6
2021-06-06,2021,6,Jun,Jun 2021,Q2,2021-06,6,Sun,7
2021-06-07,2021,6,Jun,Jun 2021,Q2,2021-06,7,Mon,1
2021-06-08,2021,6,Jun,Jun 2021,Q2,2021-06,8,Tue,2
2021-06-09,2021,6,Jun,Jun 2021,Q2,2021-06,9,Wed,3
2021-06-10,2021,6,Jun,Jun 2021,Q2,2021-06,10,Thu,4
2021-06-11,2021,6,Jun,Jun 2021,Q2,2021-06,11,Fri,5
2021-06-12,2021,6,Jun,Jun 2021,Q2,2021-06,12,Sat,6
2021-06-13,2021,6,Jun,Jun 2021,Q2,2021-06,13,Sun,7
2021-06-14,2021,6,Jun,Jun 2021,Q2,2021-06,14,Mon,1
2021-06-15,2021,6,Jun,Jun 2021,Q2,2021-06,15,Tue,2
2021-06-16,2021,6,Jun,Jun 2021,Q2,2021-06,16,Wed,3
2021-06-17,2021,6,Jun,Jun 2021,Q2,2021-06,17,Thu,4
2021-06-18,2021,6,Jun,Jun 2021,Q2,2021-06,18,Fri,5
2021-06-19,2021,6,Jun,Jun 2021,Q2,2021-06,19,Sat,6
2021-06-20,2021,6,Jun,Jun 2021,Q2,2021-06,20,Sun,7
2021-06-21,2021,6,Jun,Jun 2021,Q2,2021-06,21,Mon,1
2021-06-22,2021,6,Jun,Jun 2021,Q2,2021-06,22,Tue,2
2021-06-23,2021,6,Jun,Jun 2021,Q2,2021-06,23,Wed,3
2021-06-24,2021,6,Jun,Jun 2021,Q2,2021-06,24,Thu,4
2021-06-25,2021,6,Jun,Jun 2021,Q2,2021-06,25,Fri,5
2021-06-26,2021,6,Jun,Jun 2021,Q2,2021-06,26,Sat,6
2021-06-27,2021,6,Jun,Jun 2021,Q2,2021-06,27,Sun,7
2021-06-28,2021,6,Jun,Jun 2021,Q2,2021-06,28,Mon,1
2021-06-29,2021,6,Jun,Jun 2021,Q2,2021-06,29,Tue,2
2021-06-30,2021,6,Jun,Jun 2021,Q2,2021-06,30,Wed,3
2021-07-01,2021,7,Jul,Jul 2021,Q3,2021-07,1,Thu,4
